meetnet;locatie;nestbuis;jaar;datum;primaire_soort;soort_nl;type_waarneming;levensstadium;aantal;versheid_sporen
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-10-31;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-10-31;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2021;2021-10-31;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-10-31;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-10-31;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-10-31;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-10-31;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-10-31;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-10-31;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2021;2021-10-31;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-10-31;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-10-31;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-10-31;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-10-31;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;vraatsporen;NA;1;vers
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-10-31;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-10-31;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-10-31;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2021;2021-10-31;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-10-31;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-10-31;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-10-31;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-10-31;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-10-31;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-10-31;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2021;2021-10-31;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-04-21;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-04-21;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-04-21;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-04-21;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-04-21;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-04-21;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-04-21;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-04-21;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-04-21;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-04-21;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-04-21;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-04-21;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-04-21;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-04-21;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-04-21;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-04-21;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-04-21;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-04-21;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-04-21;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-04-21;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-04-21;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-04-21;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-04-21;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-04-21;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-04-21;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-04-21;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-04-21;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-04-21;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-04-21;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-04-21;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-04-21;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-04-21;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-04-21;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-04-21;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-04-21;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2022;2022-04-21;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2022;2022-04-21;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2022;2022-04-21;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2022;2022-04-21;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2022;2022-04-21;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2022;2022-04-21;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2022;2022-04-21;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2022;2022-04-21;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2022;2022-04-21;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2022;2022-04-21;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2022;2022-04-21;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2022;2022-04-21;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2022;2022-04-21;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2022;2022-04-21;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2022;2022-04-21;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2022;2022-04-21;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2022;2022-04-21;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2022;2022-04-21;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;vraatsporen;NA;1;vers
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2022;2022-04-21;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2022;2022-04-21;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2022;2022-04-21;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2022;2022-04-21;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2022;2022-04-21;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2022;2022-04-21;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2022;2022-04-21;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2022;2022-04-21;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2022;2022-04-21;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2022;2022-04-21;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2022;2022-04-21;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2022;2022-04-21;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2022;2022-04-21;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2022;2022-04-21;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2022;2022-04-21;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2022;2022-04-21;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2022;2022-04-21;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2022;2022-04-21;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-05-13;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-05-13;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-05-13;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-05-13;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-05-13;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-05-13;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-05-13;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-05-13;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-05-13;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-05-13;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-05-13;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-05-13;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-05-13;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-05-13;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-05-13;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-05-13;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-05-13;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-05-13;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-05-13;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-05-13;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-05-13;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-05-13;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-05-13;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-05-13;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-05-13;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-05-13;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-05-13;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-05-13;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-05-13;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-05-13;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-05-13;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-05-13;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-05-13;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-05-13;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-05-13;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2022;2022-05-13;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2022;2022-05-13;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2022;2022-05-13;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2022;2022-05-13;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2022;2022-05-13;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2022;2022-05-13;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2022;2022-05-13;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2022;2022-05-13;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2022;2022-05-13;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2022;2022-05-13;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2022;2022-05-13;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2022;2022-05-13;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2022;2022-05-13;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;6;2022;2022-05-13;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2022;2022-05-13;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2022;2022-05-13;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2022;2022-05-13;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2022;2022-05-13;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2022;2022-05-13;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2022;2022-05-13;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;7;2022;2022-05-13;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2022;2022-05-13;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2022;2022-05-13;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2022;2022-05-13;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2022;2022-05-13;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2022;2022-05-13;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2022;2022-05-13;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;8;2022;2022-05-13;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2022;2022-05-13;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2022;2022-05-13;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2022;2022-05-13;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2022;2022-05-13;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2022;2022-05-13;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2022;2022-05-13;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;9;2022;2022-05-13;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-10-05;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-10-05;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-10-05;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-10-05;nee;Bosmuis;individu;adult/subadult;2;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-10-05;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-10-05;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-10-05;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-10-05;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-10-05;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-10-05;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-10-05;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-10-05;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-10-05;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-10-05;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;1;2022;2022-10-05;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-10-05;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-10-05;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-10-05;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-10-05;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-10-05;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-10-05;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;2;2022;2022-10-05;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-10-05;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-10-05;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-10-05;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-10-05;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-10-05;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-10-05;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;3;2022;2022-10-05;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-10-05;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-10-05;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-10-05;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-10-05;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-10-05;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-10-05;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;4;2022;2022-10-05;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2022;2022-10-05;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2022;2022-10-05;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2022;2022-10-05;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2022;2022-10-05;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2022;2022-10-05;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Vrouwenbos - zuidwest;5;2022;2022-10-05;ja;Hazelmuis;individu;adult;0;NA
